gene,wang_cd14,wang_cd11b
RP1L1,-0.459636523,0.404937034
RP2,-0.753144687,-0.305633388
RP9,-0.458381746,-0.331987433
RPA1,0.610519529,0.314634116
RPA2,0.935699058,0.147286211
RPA3,1.019427066,-0.629143089
RPA4,-0.551330256,0.289374516
RPAIN,0.872715371,-0.299357736
RPAP1,0.622290299,1.512473989
RPAP2,1.022560796,0.72635525
RPAP3,1.078391254,0.346102592
RPE,0.567051535,0.119031148
RPE65,0.332467369,-0.360300773
RPEL1,0.08273677,-0.148649339
RPF1,0.597434894,0.639425925
RPF2,0.342452642,0.493098513
RPGR,0.22702211,-0.27743293
RPGRIP1,-0.361548084,0.081913813
RPGRIP1L,-0.102640738,-0.4111203
RPH3A,0.170523345,-0.177244585
RPH3AL,-0.613088483,-0.248103785
RPIA,0.655704374,0.140914254
RPL10,1.007380821,0.008640148
RPL10A,1.195080815,1.082810506
RPL10L,-0.526610687,-0.010213243
RPL11,1.339561877,0.702728192
RPL12,-0.13697804,1.094357006
RPL13,0.686221413,0.665808525
RPL13A,0.848616635,0.572382412
RPL14,0.274660088,0.021971894
RPL15,1.394954018,0.932651798
RPL17,2.23812072,0.274788986
RPL17-C18orf32,0.803356768,1.612012695
RPL18,1.40547365,0.699316813
RPL18A,-0.183017058,1.01612259
RPL19,1.029749042,1.152469473
RPL21,0.478348753,0.283544675
RPL22,-0.408964876,-0.259755623
RPL22L1,-0.04223198,0.183286016
RPL23,0.79329214,1.571029738
RPL23A,0.579546033,0.249091075
RPL24,0.890429653,0.512524236
RPL26,1.106201425,0.855968327
RPL26L1,0.213942132,-0.340516762
RPL27,0.889920948,-0.275231291
RPL27A,1.395029246,0.370760494
RPL28,-0.152297333,0.993953578
RPL29,0.120671264,-0.113135452
RPL3,1.002700205,0.256087976
RPL30,0.519482903,0.63599806
RPL31,0.914609934,1.565159219
RPL32,1.10684667,0.918804824
RPL34,0.361472513,0.860983581
RPL35,-0.002700341,0.338269661
RPL35A,0.542462767,1.309176482
RPL36,1.019719113,0.585139465
RPL36A,-1.038086998,-0.095088712
RPL36A-HNRNPH2,0.06965717,0.522831612
RPL36AL,0.080881296,0.603131435
RPL37,1.257534371,1.447009502
RPL37A,0.044333701,1.153062502
RPL38,1.91391498,-0.732207867
RPL39,0.269729433,0.382922918
RPL39L,0.16684603,-0.646294046
RPL3L,-0.40230223,-0.021986039
RPL4,0.896306086,0.226473201
RPL41,0.245392402,0.788896552
RPL5,1.019244169,0.033721365
RPL6,-0.226710117,0.601188326
RPL7,0.566534956,1.380913883
RPL7A,1.538278407,0.809343255
RPL7L1,0.591956013,0.16609034
RPL8,1.566666082,1.291043079
RPL9,0.264365071,0.273394619
RPLP0,1.898200061,1.080828783
RPLP1,0.200068706,1.36273514
RPLP2,0.629609933,1.063998878
RPN1,-0.814802185,-0.540154198
RPN2,0.113923965,-0.669303075
RPP14,-0.319607908,0.001226344
RPP21,0.173317527,-0.791539204
RPP25,0.132353907,-0.111739413
RPP25L,0.041038021,0.424797488
RPP30,0.025170314,-0.134128394
RPP38,-0.216986443,-0.462480942
RPP40,-0.534874727,-0.120801251
RPRD1A,-0.233362001,0.511595379
RPRD1B,0.566882025,0.006020485
RPRD2,-0.334911411,0.67515593
RPRM,-0.040583867,-0.652336319
RPRML,-0.0346356,0.134853333
RPS10,1.382353096,1.187600622
RPS10-NUDT3,0.024553122,0.986076202
RPS11,0.212386863,1.059134416
RPS12,0.337249192,0.277963671
RPS13,-0.378151475,0.226482412
RPS14,-0.765404543,0.42185836
RPS15,-0.014704779,1.022150675
RPS15A,0.388835449,-0.815796765
RPS16,0.222146961,0.722538463
RPS17,0.550794313,1.216134565
RPS18,1.02520948,1.443702786
RPS19,0.929954285,0.232593479
RPS19BP1,0.388251673,0.241321784
RPS2,0.345569131,0.248984248
RPS20,0.908364505,0.688160441
RPS21,0.748255902,-0.353415062
RPS23,0.522439128,0.605257467
RPS24,0.871589825,1.102993336
RPS25,0.77970267,0.308661187
RPS26,1.001013225,-0.349924886
RPS27,-0.057669249,-0.296975427
RPS27A,0.469967038,-0.210042729
RPS27L,-0.621610315,-0.684550327
RPS28,0.683004284,0.186392207
RPS29,0.943170153,-0.075135013
RPS3,0.620096177,0.700355049
RPS3A,0.487478698,1.487532194
RPS4X,0.261794389,0.80217125
RPS4Y1,-0.231486258,0.018812375
RPS4Y2,0.291741714,-0.966742214
RPS5,0.512890649,0.541715402
RPS6,0.273290875,1.432651708
RPS6KA1,-0.365395162,-0.316924046
RPS6KA2,0.124895778,0.710275825
RPS6KA3,-0.067306857,-0.423632367
RPS6KA4,0.658348624,0.102665012
RPS6KA5,-0.382956103,-0.171322263
RPS6KA6,0.404860721,0.371695969
RPS6KB1,-0.566170209,0.256512911
RPS6KB2,0.561516252,0.199470805
RPS6KC1,-0.187337955,-0.226908808
RPS6KL1,-0.640743993,-0.7015061
RPS7,0.098414686,0.605345621
RPS8,0.298863396,-0.316991552
RPS9,1.178428076,-0.530328797
RPSA,1.148410293,0.379273466
RPTN,-0.23246008,0.156470622
RPTOR,-1.353827809,-0.819347307
RPUSD1,0.62518409,-0.192452812
RPUSD2,-0.116879694,-0.720805819
RPUSD3,0.595822771,-0.173195025
RPUSD4,0.024403713,-0.529578558
RQCD1,-0.224480333,0.842244066
RRAD,-0.272647699,-0.225573798
RRAGA,-0.7489455,-1.849124413
RRAGB,-0.067006745,0.54538239
RRAGC,0.16167185,-0.644588496
RRAGD,-0.429842858,-0.380745257
RRAS,0.156699508,0.554171544
RRAS2,-0.065489384,0.183236758
RRBP1,-0.149563675,-0.34135762
RREB1,0.237715405,0.47192035
RRH,0.392259226,0.022547314
RRM1,1.698908369,0.921520485
RRM2,0.366441732,0.390245083
RRM2B,0.331456246,-0.373411577
RRN3,1.15900089,-0.28731957
RRNAD1,-0.005875105,-0.004202084
RRP1,0.655327757,0.11218674
RRP12,0.946579651,0.702711927
RRP15,0.357248576,0.373542579
RRP1B,-0.187193184,-0.071095363
RRP36,-0.012275636,0.776161075
RRP7A,-0.058947681,1.082390786
RRP8,-0.95093876,-0.237360051
RRP9,1.138303733,0.865278562
RRS1,0.418907185,0.689477431
RS1,-0.559683588,-0.213661417
RSAD1,-0.518657048,-0.577627786
RSAD2,-0.256256599,0.06221022
RSBN1,0.40641064,0.872821961
RSBN1L,-0.330802167,-0.254534742
RSC1A1,-0.229889063,0.105645954
RSF1,1.051915648,-0.099411875
RSG1,-0.121376212,-0.574913264
RSL1D1,0.404123662,0.278840609
RSL24D1,0.798040672,1.30662696
RSPH1,-0.169966859,0.108181725
RSPH10B,0.612674191,0.69974442
RSPH10B2,-0.181853638,0.277851217
RSPH14,-0.295835423,-0.079668149
RSPH3,-0.027169328,-0.497071988
RSPH4A,-1.035469391,-0.749996469
RSPH6A,-0.435541541,1.424019873
RSPH9,-0.132452108,0.51825013
RSPO1,0.894875261,-0.146081491
RSPO2,-0.197720898,-0.189586596
RSPO3,0.266790034,1.253167536
RSPO4,-0.402634954,0.333682765
RSRC1,0.320194766,0.200378558
RSRC2,-0.297869992,0.763749214
RSRP1,0.180295177,-0.487673867
RSU1,0.233244393,-0.377456764
RTBDN,0.199924,0.402567555
RTCA,0.228120376,0.334565185
RTCB,-0.173051227,-0.369187477
RTEL1,1.231173213,0.711016969
RTF1,0.892962065,0.948340716
RTFDC1,0.591565737,-0.988488159
RTKN,0.360800423,-0.043563348
RTKN2,-0.293544623,0.490309564
RTL1,0.090981874,-0.079448386
RTN1,-0.235435049,-0.086143616
RTN2,0.054021446,0.432793175
RTN3,-0.266686257,-0.030605692
RTN4,0.11473024,-0.427052921
RTN4IP1,-0.081364313,-0.684399131
RTN4R,-0.269848106,0.647458742
RTN4RL1,-0.678171233,0.440221883
RTN4RL2,-0.024197923,0.094290607
RTP1,0.779893604,0.47193127
RTP2,-0.080474801,-0.200550183
RTP3,0.024619101,-0.296866811
RTP4,0.321567269,0.093355147
RTP5,-0.247540848,0.563256354
RTTN,-0.007933262,-0.229479158
RUFY1,0.22860476,0.470486082
RUFY2,-0.000301636,0.025325869
RUFY3,-0.018187408,0.419280845
RUFY4,0.402523254,-0.277718482
RUNDC1,0.71048695,0.256706174
RUNDC3A,0.203995887,-0.492678259
RUNDC3B,-0.209509419,0.575063863
RUNX1,1.007575069,0.733722779
RUNX1T1,-0.166587033,0.010375098
RUNX2,-0.201658521,-0.141792775
RUNX3,-0.397950078,-0.441851061
RUSC1,-0.395245563,-0.092421795
RUSC1-AS1,-0.16348224,-0.268231439
RUSC2,-0.605736231,0.056232888
RUVBL1,1.680682006,1.127157426
RUVBL2,1.389099209,-0.328334218
RWDD1,0.227972347,-0.753970951
RWDD2A,0.171430522,-0.293053955
RWDD2B,-0.249044333,-0.436160042
RWDD3,-0.085844257,0.405235562
RWDD4,-0.747875439,-0.166751879
RXFP1,0.017764227,0.637821734
RXFP2,-0.461640783,-0.461138534
RXFP3,-0.292409996,-0.121767695
RXFP4,-0.015449945,0.048511341
RXRA,0.456789196,-0.866249264
RXRB,0.011321215,0.038867585
RXRG,-0.06773281,-0.212112687
RYK,0.015927546,0.087288404
RYR1,-0.182954643,-0.170207119
RYR2,0.864228326,0.510083327
RYR3,-0.272301271,0.031230074
S100A1,-0.339013189,0.193835461
S100A10,-0.08554298,0.309319777
S100A11,0.253933439,-0.254672822
S100A12,-0.027630564,-0.903047704
S100A13,0.303963959,0.196039857
S100A14,-0.45998394,0.661466172
S100A16,0.374629264,0.082857353
S100A2,0.160970012,0.182588796
S100A3,0.308016568,-0.129370752
S100A4,-0.233164809,-0.06351566
S100A5,0.882092799,0.221416667
S100A6,0.213386404,-0.008483404
S100A7,0.028933157,0.197535005
S100A7A,0.136457752,0.294238551
S100A7L2,0.139778622,-0.307645088
S100A8,0.147347909,0.326405412
S100A9,0.178904695,-0.165105856
S100B,-0.048559004,-0.863696228
S100G,-0.484771966,0.317176096
S100P,-0.218718199,0.135803381
S100PBP,-0.289697809,0.215684818
S100Z,-1.080493322,-0.286480874
S1PR1,0.444284122,0.21015779
S1PR2,0.2467721,0.311206551
S1PR3,-0.156915245,-0.226838485
S1PR4,0.547072524,-0.4958284
S1PR5,0.354228371,0.494449191
SAA1,0.027567733,-0.670654738
SAA2,-0.15499578,-0.501964623
SAA2-SAA4,-0.272881013,0.141233579
SAA4,0.102822998,-0.32967915
SAAL1,-0.313980499,0.038357345
SAC3D1,0.377055815,-0.361870267
SACM1L,0.479899584,-0.101717824
SACS,-0.046287812,-0.411697043
SAE1,0.592815299,0.128175436
SAFB,-0.188701618,0.926791229
SAFB2,0.147748713,0.095138733
SAG,-0.134835172,0.202351214
SAGE1,-0.607297555,0.036584775
SALL1,0.400277067,1.22755738
SALL2,-1.165369848,-0.969488576
SALL3,0.167182008,0.179510815
SALL4,0.94966725,-0.240186697
SAMD10,-0.809243982,0.596582303
SAMD11,0.34371961,-0.126951909
SAMD12,0.145349468,-0.793827532
SAMD13,-0.509690798,-0.451724968
SAMD14,0.383623617,0.04189275
SAMD15,0.141152712,-0.338744343
SAMD3,0.234711233,0.455733581
SAMD4A,0.060530744,-0.034749561
SAMD4B,0.246257342,0.171335235
SAMD5,0.274814219,-0.218357295
SAMD7,-0.773231858,0.053672517
SAMD8,-0.062361732,0.643127541
SAMD9,-0.028172913,-0.768027316
SAMD9L,-0.030082889,0.542412786
SAMHD1,-0.591032776,0.386034709
SAMM50,-0.336283825,-0.55151649
SAMSN1,0.095494918,-0.678723261
SAP130,-0.112248196,-1.077266887
SAP18,0.442178641,0.881043908
SAP25,-0.582061831,0.594158462
SAP30,0.081596409,-1.0063466
SAP30BP,0.518813971,0.162207253
SAP30L,-0.249793572,0.172177988
SAPCD1,-0.108543832,0.037360037
SAPCD2,-0.265006306,0.30892204
SAR1A,-0.447229134,0.085058869
SAR1B,-0.18631867,-0.207395314
SARAF,0.308246285,-0.053843377
SARDH,0.514777387,0.109065754
SARM1,0.213430999,-0.14893144
SARNP,0.347574988,0.641108701
SARS,1.18104566,-0.184601015
SARS2,0.484523236,0.22210569
SART1,-0.043579997,-0.103925808
SART3,0.916739127,0.356050074
SASH1,-0.856149248,-0.135547049
SASH3,-0.458387411,0.454113484
SASS6,-0.052429255,-0.299744085
SAT1,-0.40969222,-0.184460085
SAT2,-0.305051135,0.430363129
SATB1,-0.446988986,-0.544771797
SATB2,-0.160971765,-0.619968988
SATL1,-0.320230637,-0.145962326
SAV1,-0.300232094,-0.134848885
SAXO1,-0.482266286,0.370164976
SAXO2,-0.049923839,-0.291909704
SAYSD1,-0.522783173,0.13721354
SBDS,0.503955868,1.40386965
SBF1,0.098210186,0.095605807
SBF2,0.072711409,0.175298199
SBK1,0.376212523,-0.657086924
SBK2,0.340364487,-0.053652227
SBK3,-0.340681547,-0.193747183
SBNO1,0.863534989,-1.610918708
SBNO2,-1.888413836,0.760272339
SBSN,-0.624348953,1.017766346
SBSPON,-0.484903296,0.335635199
SC5D,-0.193235423,-0.004288664
SCAF1,0.275464465,-0.584917384
SCAF11,-0.320627291,-0.429313661
SCAF4,-0.515675103,0.22258246
SCAF8,-0.350258613,0.077577348
SCAI,0.420399707,0.745238875
SCAMP1,0.143551525,0.268270657
SCAMP2,-1.093024014,-0.234133367
SCAMP3,-0.046749421,0.127396578
SCAMP4,-0.452777768,0.585512851
SCAMP5,-0.313327334,-0.127556058
SCAND1,0.221046029,0.04490875
SCAP,0.122721731,-0.578718086
SCAPER,-0.080361795,-1.130427259
SCARA3,0.078437189,0.528396612
SCARA5,-0.199935309,-0.333299018
SCARB1,-0.191794648,-0.508186956
SCARB2,-0.097956806,0.277142187
SCARF1,-0.357238379,0.124019992
SCARF2,-0.262894391,1.091768946
SCCPDH,-0.527607738,0.568619397
SCD,1.003763728,-0.80136058
SCD5,0.125924458,0.04826644
SCEL,-0.429465977,0.16121977
SCFD1,-0.100375156,-0.329333767
SCFD2,0.062242549,0.108437256
SCG2,-0.385244556,-0.561877549
SCG3,0.079366619,-0.250847424
SCG5,-1.102995566,-0.260938855
SCGB1A1,0.052155185,0.205783714
SCGB1C1,0.208108157,0.184933522
SCGB1C2,-0.053908329,0.237063193
SCGB1D1,-0.820845738,-0.704393186
SCGB1D2,0.471709769,0.205019683
SCGB1D4,0.196231717,0.483878019
SCGB2A1,0.301270934,-0.286316863
SCGB2A2,-0.701731624,0.572274477
SCGB2B2,-0.02303952,0.226886811
SCGB3A1,0.067067028,0.06774694
SCGB3A2,-0.40124594,0.186320723
SCGN,-0.018624198,-0.152459354
SCHIP1,0.676284794,-0.34065986
SCIMP,-0.333227016,-0.202659651
SCIN,-0.115855975,-0.03511734
SCLT1,-0.463691798,-0.44123414
SCLY,-0.15092756,-0.056437641
SCMH1,0.492764617,0.385505851
SCML1,0.248418405,-0.665058483
SCML2,-0.178413758,-0.736448813
SCML4,-0.314212991,0.030622347
SCN10A,-0.045363658,0.312341097
SCN11A,-0.530298673,-0.581088995
SCN1A,-0.017697458,0.486200392
SCN1B,-0.099191307,-0.319691642
SCN2A,-0.201395751,-0.268449111
SCN2B,-0.34928455,-0.636537814
SCN3A,0.018079031,0.040845391
SCN3B,-0.345923063,-0.013874875
SCN4A,0.086783268,0.550698761
SCN4B,-0.058453098,0.701405261
SCN5A,-0.159305494,-0.389922342
SCN7A,-0.421805939,0.743458016
SCN8A,-0.393029611,0.470207365
SCN9A,-0.510980961,-0.209429975
SCNM1,0.798746477,0.192120892
SCNN1A,-0.126851859,-0.665188113
SCNN1B,0.034143541,-0.307954344
SCNN1D,0.219302943,-0.170423059
SCNN1G,-0.155612848,0.338048123
SCO1,0.235086859,-0.789398611
SCO2,-0.011460278,-0.733886009
SCOC,0.043340377,-0.647335164
SCP2,-0.211863158,0.334235675
SCP2D1,0.453693475,-0.245579616
SCPEP1,0.10734899,-0.596160326
SCRG1,-0.493585805,-0.441398864
SCRIB,0.466932371,0.630674095
SCRN1,-0.475751309,-0.469856486
SCRN2,0.564542791,0.285206871
SCRN3,-0.085804751,0.604328695
SCRT1,-0.024473481,-0.309599456
SCRT2,0.501535779,-0.017441174
SCT,0.137503832,-0.779324735
SCTR,0.370492837,-0.784380701
SCUBE1,0.029621802,-0.519254817
SCUBE2,0.410890245,-0.177140141
SCUBE3,0.189751769,-0.275703808
SCX,0.0138234,-0.452946913
SCYL1,0.287400406,-0.11641384
SCYL2,0.172691774,0.008581439
SCYL3,-0.507496827,0.988941014
SDAD1,0.563286472,0.009855624
SDC1,-0.363305825,-0.01601988
SDC2,0.516611772,-0.028294447
SDC3,0.009160097,-0.161370066
SDC4,-0.626255104,-0.432015952
SDCBP,-0.080601145,0.269807833
SDCBP2,-0.031647819,0.050992599
SDCCAG3,0.484679969,-0.623483934
SDCCAG8,-0.26094685,-0.192916122
SDE2,0.977667248,1.100714966
SDF2,0.102831349,0.133371447
SDF2L1,-0.545074387,-0.508471456
SDF4,-0.547658581,0.722800374
SDHA,1.613236385,-0.574944998
SDHAF1,0.028280954,-0.412611813
SDHAF2,-0.128747363,1.256621668
SDHAF3,-0.011953643,0.455833324
SDHB,0.400690945,0.485069778
SDHC,0.597908674,0.845580097
SDHD,0.304331606,0.183184964
SDK1,-0.168990982,-0.053672003
SDK2,-0.195699307,-0.54687925
SDPR,0.222369105,-0.497189478
SDR16C5,-0.064710061,0.173235335
SDR39U1,-0.587722977,0.285211236
SDR42E1,-0.234859365,-0.479781027
SDR9C7,0.094570662,-0.351798134
SDS,0.112668359,-0.978584965
SDSL,-0.417914452,0.186020244
SEBOX,0.549114692,0.605188282
SEC11A,0.19557811,0.082610686
SEC11C,0.095719561,0.368049028
SEC13,0.599859665,0.621550055
SEC14L1,-0.089145415,0.278326746
SEC14L2,-0.021146773,0.589623937
SEC14L3,-0.327195189,0.736718096
SEC14L4,0.131808211,0.183969945
SEC14L5,-0.3291115,0.395182991
SEC14L6,-0.152091851,0.552864647
SEC16A,-0.025126114,2.131016078
SEC16B,0.08419165,-0.057379476
SEC22A,-0.037033515,0.038398399
SEC22B,-0.555075086,0.529731932
SEC22C,0.451168982,0.014339172
SEC23A,-0.023572253,0.110717078
SEC23B,0.682804434,0.795028767
SEC23IP,-0.052229047,0.58584014
SEC24A,0.046714058,0.431303638
SEC24B,0.29038534,0.729299124
SEC24C,0.125214113,0.161809022
SEC24D,-0.225479377,-1.024649629
SEC31A,-0.182673776,0.161684592
SEC31B,-0.416141201,-0.226226037
SEC61A1,0.730608068,0.519504205
SEC61A2,-0.349684272,-0.003156715
SEC61B,-0.784830028,-0.272862369
SEC61G,0.761316947,-0.468014562
SEC62,0.177782442,-0.230392473
SEC63,0.702577814,-0.040561847
SECISBP2,-0.344688662,-0.579608375
SECISBP2L,-0.900375151,0.459365329
SECTM1,-0.090608067,-0.628357162
SEH1L,-0.327920865,-0.262950681
SEL1L,-0.129742826,0.430462564
SEL1L2,-0.387725906,-0.099512611
SEL1L3,0.725124749,-0.098277565
SELE,0.129957991,-0.497547326
SELENBP1,-0.333699811,0.713254087
SELK,-0.336762423,-0.178271206
SELL,-0.63885965,-0.102193208
SELM,-0.118421473,-0.83516478
SELO,0.291731519,0.059282493
SELP,-0.712936098,0.128772752
SELPLG,0.024756047,0.205838711
SELT,-0.123169449,-0.853923331
SELV,0.147835214,0.193426085
SEMA3A,0.030161634,-0.161033221
SEMA3B,0.048290564,-0.38903984
SEMA3C,0.386359868,-0.333212497
SEMA3D,-0.22632133,-0.072570146
SEMA3E,-0.092744741,-0.303645417
SEMA3F,0.011804606,0.23947964
SEMA3G,-0.611706795,-0.566388863
SEMA4A,0.639290655,-0.269442744
SEMA4B,0.53058084,-0.014107662
SEMA4C,-0.037783034,0.312008891
SEMA4D,0.535468927,0.325548342
SEMA4F,0.406962969,-0.112447026
SEMA4G,-0.685494709,0.00264227
SEMA5A,0.529197841,-0.277548578
SEMA5B,0.01889319,0.196523283
SEMA6A,-0.505894371,-0.387951673
SEMA6B,0.088509793,-0.176772674
SEMA6C,0.291461521,-0.094455762
SEMA6D,-0.120879646,-0.120297207
SEMA7A,-0.105973337,-0.261520087
SEMG1,-0.128797125,0.629693052
SEMG2,-0.054259455,0.584325247
SENP1,-0.202010574,0.283192901
SENP2,-0.265253664,0.217437034
SENP3,-0.626543282,-0.267190256
SENP5,-0.278087421,0.214223816
SENP6,0.171501278,-0.209835598
SENP7,-0.576196573,-0.503556192
SENP8,-0.103784798,0.39789681
SEP15,-0.491083103,-1.105751727
SEPHS1,-0.122242786,-1.175845766
SEPHS2,-0.062823918,0.164466538
SEPN1,-0.178650764,-0.320798102
SEPP1,0.01109045,0.115672125
SEPSECS,0.495385734,0.267459529
SEPT1,0.463398839,0.030482118
SEPT10,-0.116273747,0.252395216
SEPT11,-0.045487158,-0.199219995
SEPT12,-0.433502392,-0.229913371
SEPT14,-0.072619998,0.108543371
SEPT2,-0.159628754,-0.388727625
SEPT3,0.267629731,0.448666487
SEPT4,-0.352012566,0.034222443
SEPT5,0.546365139,0.135388855
SEPT6,-0.168362969,-0.07772571
SEPT7,0.176930723,0.208641665
SEPT8,-0.178473456,0.220557042
SEPT9,-0.876461282,-0.75145735
SEPW1,-0.303549686,0.363999756
SERAC1,0.268376476,0.644648701
SERBP1,0.1189398,0.569589439
SERF1A,-0.112063617,0.53302761
SERF2,0.384040245,-0.610564
SERGEF,-0.116489749,0.348580606
SERHL2,-0.139634298,-0.528198338
SERINC1,-0.012117419,-0.485852302
SERINC2,-0.217328199,0.024858137
SERINC3,0.088447203,0.75106301
SERINC4,-0.109171113,-0.07086595
SERINC5,-0.35529766,-0.094827545
SERP1,-0.435466024,0.279763715
SERP2,0.18768768,0.007866945
SERPINA1,0.819540007,0.206355878
SERPINA10,0.218117373,0.193416192
SERPINA11,-0.139118337,0.520059726
SERPINA12,0.607065771,-0.158312942
SERPINA3,0.311634213,-0.147509279
SERPINA4,-0.394050163,0.178890198
SERPINA5,-0.404538067,-0.554959907
SERPINA6,-0.061614057,-0.211914621
SERPINA7,-0.115088297,0.062354487
SERPINA9,-0.211346359,-0.100622795
SERPINB1,-0.269401387,0.451195494
SERPINB10,-0.116643785,0.063674994
SERPINB11,-1.395343912,-0.565543331
SERPINB12,0.620361676,-0.278224374
SERPINB13,0.214878267,0.461923694
SERPINB2,-0.4840945,0.481644719
SERPINB3,0.102553114,-0.766103756
SERPINB4,-0.213099456,-0.572656315
SERPINB5,-0.071793931,0.018290994
SERPINB6,0.055063426,-0.227356545
SERPINB7,-0.69153072,-0.21106084
SERPINB8,-0.09838584,-0.750689804
SERPINB9,0.02028653,-0.150652111
SERPINC1,-0.023698321,-0.022604677
SERPIND1,-0.321355142,0.00305535
SERPINE1,0.054274577,-0.376762155
SERPINE2,-0.110651248,-0.132257595
SERPINE3,-0.056021638,-0.011597849
SERPINF1,-0.107996518,-0.485312936
SERPINF2,-0.052444946,0.059180384
SERPING1,0.236279243,0.348424917
SERPINH1,0.064208593,-0.292330475
SERPINI1,-0.363778167,0.356416354
SERPINI2,0.134746809,-0.183129801
SERTAD1,0.437300392,0.98978448
SERTAD2,0.283282129,1.794873766
SERTAD3,-0.180082096,0.840563618
SERTAD4,-0.557694399,0.522043086
SERTM1,-0.506267275,-0.552262007
SESN1,0.166277954,0.042087055
SESN2,-0.011667509,0.1302383
SESN3,0.906581499,0.868727327
SESTD1,-0.377598623,-0.23891786
SET,-0.227400699,-0.021777245
SETBP1,-1.150132923,-0.460232889
SETD1A,0.377677978,-1.295275307
SETD1B,-0.511754364,-0.133476506
SETD2,-0.388572049,-0.776453424
SETD3,-0.326936284,0.064998212
SETD4,0.265659907,-0.519359396
SETD5,0.353745344,0.170306787
SETD6,-0.871314614,-0.197302479
SETD7,-0.010526149,0.484290826
SETD8,0.244863784,-0.149423289
SETD9,-0.31571013,0.514127107
SETDB1,0.285558149,0.795663988
SETDB2,0.041130611,-0.506511455
SETMAR,-0.444320279,0.292589106
SETSIP,-0.133725497,0.027143633
SETX,-0.027201619,0.595314767
SEZ6,-0.001719017,-0.047642162
SEZ6L,-0.048785993,0.621154953
SEZ6L2,0.427593278,0.559235486
SF1,0.20548012,-0.118051524
SF3A1,1.304553084,-0.80359089
SF3A2,0.550598349,0.289789762
SF3A3,0.272810161,-0.301697121
SF3B1,0.14677969,0.052363165
SF3B2,0.270121194,0.571110519
SF3B3,1.358951904,0.514343286
SF3B4,0.769931275,1.138630797
SF3B5,1.307873793,1.2382622
SF3B6,0.025153508,0.107223012
SFI1,0.490934621,0.72016308
SFMBT1,0.232786614,0.025256135
SFMBT2,0.187933221,-0.167762906
SFN,-0.008486551,-0.515363201
SFPQ,0.546243887,0.760545694
SFR1,-0.279084872,-0.637579894
SFRP1,-0.228777603,-0.00695976
SFRP2,-0.008912902,-0.078307398
SFRP4,0.315710013,0.273635148
SFRP5,0.700212688,0.019370386
SFSWAP,0.24973525,0.055664295
SFT2D1,-0.668516306,0.048705987
SFT2D2,0.033982892,0.290531584
SFT2D3,0.515907486,0.283477335
SFTA2,0.351623228,0.032913327
SFTA3,0.118908008,0.607768223
SFTPA1,0.283918703,0.114579404
SFTPA2,0.241688405,0.01691803
SFTPB,0.14471001,-0.050596037
SFTPC,-0.819563622,-0.094925173
SFTPD,-0.370540319,0.342817362
SFXN1,0.130768178,-0.326246278
SFXN2,-0.289392187,-0.137880232
SFXN3,0.025678574,0.385097046
SFXN4,0.113686188,-0.364682281
SFXN5,0.281503573,-0.886059504
SGCA,-0.359713432,0.310348042
SGCB,0.208494811,-0.340247176
SGCD,-0.171077915,-0.450839928
SGCE,-0.262373603,0.05283102
SGCG,-0.220574047,-0.679908412
SGCZ,-0.364195492,-0.506762353
SGIP1,-0.248399632,0.053973876
SGK1,0.417137404,0.295869592
SGK2,-0.190957092,0.246808045
SGK223,-0.210261205,-0.17591761
SGK3,-0.856144463,-0.170479634
SGK494,0.053564296,-0.274142029
SGMS1,-0.727034091,0.515774306
SGMS2,0.443292466,-0.897891907
SGOL2,0.074654095,-0.440876833
SGPL1,0.301332699,-0.01781812
SGPP1,-0.400169086,-0.786036413
SGPP2,-0.793440955,0.157316289
SGSH,0.055200368,0.1193337
SGSM1,-0.530628419,0.346505835
SGSM2,0.301074603,-0.078574039
SGSM3,0.288523078,0.46969955
SGTA,-0.583449125,0.572708296
SGTB,-0.293765379,-0.561870785
SH2B1,0.54378047,-0.375662209
SH2B2,0.706808693,-0.014690303
SH2B3,-0.368134681,-0.025064854
SH2D1A,-0.397027304,-0.204286638
SH2D1B,0.096999616,-0.116842336
SH2D2A,0.138780005,-0.483518831
SH2D3A,-0.282416041,0.649922155
SH2D3C,-0.243268317,-0.022023451
SH2D4A,-0.895629393,0.216190097
SH2D4B,-0.358632672,-0.259746704
SH2D5,0.090220942,0.70329752
SH2D6,0.00981368,0.153506053
SH2D7,0.268347418,-0.616312686
SH3BGR,-0.360988513,-0.371753575
SH3BGRL,1.180207497,0.323277194
SH3BGRL2,-0.572423612,1.040967475
SH3BGRL3,0.140246043,0.267528033
SH3BP1,0.032741862,0.933136373
SH3BP2,0.265923596,-0.501299058
SH3BP4,-0.289425642,0.626076446
SH3BP5,0.091944773,0.188921622
SH3BP5L,-0.370927176,-0.330937241
SH3D19,0.280600543,0.121484373
SH3D21,0.14312297,-0.097724721
SH3GL1,0.596601041,0.648698478
SH3GL2,-0.214449752,0.186751366
SH3GL3,-0.035624181,-0.136638895
SH3GLB1,-0.543044771,0.459601304
SH3GLB2,-0.325256005,-0.394629299
SH3KBP1,0.066496193,0.321412435
SH3PXD2A,0.203752586,0.031256495
SH3PXD2B,-0.118135875,0.944712305
SH3RF1,-0.523052516,0.036054633
SH3RF2,-0.379886803,-0.049042594
SH3RF3,0.129523498,-0.263686458
SH3TC1,0.186451931,-0.408652171
SH3TC2,-0.427025077,-0.46884934
