Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0016570,histone modification,19_GO:0008152 metabolic process,-6.6,12,9.2,30242,467,42,8,19,6.1,2146|9913|10474|10629|27097|93624|112869|117143,EZH2|SUPT7L|TADA3|TAF6L|TAF5L|TADA2B|SGF29|TADA1,-5.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,,-6.6,37,13,30242,98,42,5,12,5,7283|23354|55142|79441|115106,TUBG1|HAUS5|HAUS2|HAUS3|HAUS1,-5.3
MyList_SUB1_MCODE_4,CORUM,33,CORUM:471,PCAF complex,,-6.5,2.2e+02,25,30242,10,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-5.2
MyList_SUB1_MCODE_4,CORUM,33,CORUM:477,PCAF complex,,-6.5,2.2e+02,25,30242,10,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-5.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko03440,Homologous recombination,,-6.5,70,17,30242,41,42,4,9.5,4.5,5424|5425|5888|5889,POLD1|POLD2|RAD51|RAD51C,-5.2
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-157579,Telomere Maintenance,,-6.3,32,12,30242,113,42,5,12,5,5424|5425|5557|5558|5984,POLD1|POLD2|PRIM1|PRIM2|RFC4,-5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006281,DNA repair,19_GO:0050896 response to stimulus,-6.3,11,8.6,30242,520,42,8,19,6.1,4171|4172|5424|5425|5888|5889|5984|11200,MCM2|MCM3|POLD1|POLD2|RAD51|RAD51C|RFC4|CHEK2,-5
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa03440,Homologous recombination,,-6.2,60,15,30242,48,42,4,9.5,4.5,5424|5425|5888|5889,POLD1|POLD2|RAD51|RAD51C,-4.9
MyList_SUB1_MCODE_4,WikiPathways,27,WP186,Homologous recombination,,-6.2,1.7e+02,22,30242,13,42,3,7.1,4,5424|5425|5888,POLD1|POLD2|RAD51,-4.9
MyList_SUB1_MCODE_4,WikiPathways,27,WP4946,"DNA repair pathways, full network",,-6.1,30,12,30242,121,42,5,12,5,5424|5425|5888|5889|5984,POLD1|POLD2|RAD51|RAD51C|RFC4,-4.9
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1902969,mitotic DNA replication,19_GO:0008152 metabolic process,-6,1.5e+02,21,30242,14,42,3,7.1,4,4171|4172|5888,MCM2|MCM3|RAD51,-4.8
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),,-6,27,11,30242,132,42,5,12,5,5424|5425|5888|5889|5984,POLD1|POLD2|RAD51|RAD51C|RFC4,-4.7
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006271,DNA strand elongation involved in DNA replication,19_GO:0008152 metabolic process,-6,1.4e+02,21,30242,15,42,3,7.1,4,4172|5425|5984,MCM3|POLD2|RFC4,-4.7
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5693538,Homology Directed Repair,,-5.9,26,11,30242,138,42,5,12,5,5424|5425|5888|5889|5984,POLD1|POLD2|RAD51|RAD51C|RFC4,-4.6
MyList_SUB1_MCODE_4,CORUM,33,CORUM:462,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.9,1.4e+02,20,30242,16,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.6
MyList_SUB1_MCODE_4,CORUM,33,CORUM:445,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.9,1.4e+02,20,30242,16,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.6
MyList_SUB1_MCODE_4,CORUM,33,CORUM:456,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.9,1.4e+02,20,30242,16,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.6
MyList_SUB1_MCODE_4,CORUM,33,CORUM:455,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.9,1.4e+02,20,30242,16,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-73886,Chromosome Maintenance,,-5.8,26,11,30242,141,42,5,12,5,5424|5425|5557|5558|5984,POLD1|POLD2|PRIM1|PRIM2|RFC4,-4.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-5.8,12,8.5,30242,418,42,7,17,5.8,7283|23354|27229|55142|79441|114791|115106,TUBG1|HAUS5|TUBGCP4|HAUS2|HAUS3|TUBGCP5|HAUS1,-4.5
MyList_SUB1_MCODE_4,CORUM,33,CORUM:470,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.8,1.3e+02,19,30242,17,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.5
MyList_SUB1_MCODE_4,CORUM,33,CORUM:513,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.8,1.3e+02,19,30242,17,42,3,7.1,4,10474|10629|27097,TADA3|TAF6L|TAF5L,-4.5
MyList_SUB1_MCODE_4,WikiPathways,27,WP45,G1 to S cell cycle control,,-5.7,45,13,30242,64,42,4,9.5,4.5,4171|4172|5557|5558,MCM2|MCM3|PRIM1|PRIM2,-4.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-5.7,9.1,7.7,30242,630,42,8,19,6.1,7283|11200|23354|27229|55142|79441|114791|115106,TUBG1|CHEK2|HAUS5|TUBGCP4|HAUS2|HAUS3|TUBGCP5|HAUS1,-4.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0042273,ribosomal large subunit biogenesis,19_GO:0009987 cellular process,-5.5,40,12,30242,72,42,4,9.5,4.5,4839|4931|6838|55153,NOP2|NVL|SURF6|SDAD1,-4.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,,-5.5,1e+02,17,30242,21,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-4.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0022616,DNA strand elongation,19_GO:0008152 metabolic process,-5.4,98,17,30242,22,42,3,7.1,4,4172|5425|5984,MCM3|POLD2|RFC4,-4.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko00230,Purine metabolism,,-5.4,21,9.7,30242,174,42,5,12,5,471|5424|5425|5557|5558,ATIC|POLD1|POLD2|PRIM1|PRIM2,-4.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko03430,Mismatch repair,,-5.4,94,17,30242,23,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-4.2
MyList_SUB1_MCODE_4,WikiPathways,27,WP531,DNA mismatch repair,,-5.4,94,17,30242,23,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-4.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa00230,Purine metabolism,,-5.3,20,9.5,30242,182,42,5,12,5,471|5424|5425|5557|5558,ATIC|POLD1|POLD2|PRIM1|PRIM2,-4.1
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,,-5.3,86,16,30242,25,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-4.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0032508,DNA duplex unwinding,19_GO:0009987 cellular process,-5.2,34,11,30242,84,42,4,9.5,4.5,4171|4172|5888|5984,MCM2|MCM3|RAD51|RFC4,-4.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0046785,microtubule polymerization,19_GO:0009987 cellular process,-5.2,34,11,30242,84,42,4,9.5,4.5,7283|27229|55142|114791,TUBG1|TUBGCP4|HAUS2|TUBGCP5,-4.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-5.2,7.9,7.1,30242,726,42,8,19,6.1,1981|2146|4171|4172|5888|5889|7283|11200,EIF4G1|EZH2|MCM2|MCM3|RAD51|RAD51C|TUBG1|CHEK2,-4
MyList_SUB1_MCODE_4,WikiPathways,27,WP4022,Pyrimidine metabolism,,-5.2,33,11,30242,86,42,4,9.5,4.5,5424|5425|5557|5558,POLD1|POLD2|PRIM1|PRIM2,-4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,,-5.2,83,16,30242,26,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-73894,DNA Repair,,-5.2,13,8.2,30242,335,42,6,14,5.4,5424|5425|5888|5889|5984|11200,POLD1|POLD2|RAD51|RAD51C|RFC4|CHEK2,-4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0032392,DNA geometric change,19_GO:0009987 cellular process,-5.1,32,11,30242,90,42,4,9.5,4.5,4171|4172|5888|5984,MCM2|MCM3|RAD51|RFC4,-3.9
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa03430,Mismatch repair,,-5.1,77,15,30242,28,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.9
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5617833,Cilium Assembly,,-5.1,18,9,30242,201,42,5,12,5,7283|23354|55142|79441|115106,TUBG1|HAUS5|HAUS2|HAUS3|HAUS1,-3.9
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,,-5,72,15,30242,30,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.9
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5656169,Termination of translesion DNA synthesis,,-4.9,68,14,30242,32,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.8
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko00240,Pyrimidine metabolism,,-4.9,28,10,30242,104,42,4,9.5,4.5,5424|5425|5557|5558,POLD1|POLD2|PRIM1|PRIM2,-3.7
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa00240,Pyrimidine metabolism,,-4.8,26,9.9,30242,109,42,4,9.5,4.5,5424|5425|5557|5558,POLD1|POLD2|PRIM1|PRIM2,-3.7
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-176187,Activation of ATR in response to replication stress,,-4.8,60,13,30242,36,42,3,7.1,4,4171|4172|5984,MCM2|MCM3|RFC4,-3.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1901989,positive regulation of cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-4.7,25,9.6,30242,115,42,4,9.5,4.5,1981|2146|5889|11200,EIF4G1|EZH2|RAD51C|CHEK2,-3.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0033260,nuclear DNA replication,19_GO:0008152 metabolic process,-4.7,57,13,30242,38,42,3,7.1,4,4171|4172|5888,MCM2|MCM3|RAD51,-3.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-73933,Resolution of Abasic Sites (AP sites),,-4.7,55,13,30242,39,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,,-4.7,55,13,30242,39,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.6
MyList_SUB1_MCODE_4,Canonical Pathways,11,M46,PID ATR PATHWAY,,-4.7,55,13,30242,39,42,3,7.1,4,4171|5888|5984,MCM2|RAD51|RFC4,-3.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,,-4.7,55,13,30242,39,42,3,7.1,4,5888|5889|5984,RAD51|RAD51C|RFC4,-3.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006302,double-strand break repair,19_GO:0050896 response to stimulus,-4.6,14,7.9,30242,251,42,5,12,5,4171|4172|5888|5889|11200,MCM2|MCM3|RAD51|RAD51C|CHEK2,-3.5
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5696400,Dual Incision in GG-NER,,-4.6,53,12,30242,41,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0031109,microtubule polymerization or depolymerization,19_GO:0009987 cellular process,-4.6,23,9.2,30242,124,42,4,9.5,4.5,7283|27229|55142|114791,TUBG1|TUBGCP4|HAUS2|TUBGCP5,-3.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0044786,cell cycle DNA replication,19_GO:0008152 metabolic process,-4.6,51,12,30242,42,42,3,7.1,4,4171|4172|5888,MCM2|MCM3|RAD51,-3.5
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,,-4.6,51,12,30242,42,42,3,7.1,4,5888|5889|5984,RAD51|RAD51C|RFC4,-3.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0051321,meiotic cell cycle,19_GO:0022414 reproductive process,-4.5,14,7.7,30242,261,42,5,12,5,5888|5889|7283|27229|114791,RAD51|RAD51C|TUBG1|TUBGCP4|TUBGCP5,-3.4
MyList_SUB1_MCODE_4,WikiPathways,27,WP4753,Nucleotide excision repair,,-4.5,49,12,30242,44,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-69206,G1/S Transition,,-4.5,22,9,30242,130,42,4,9.5,4.5,4171|4172|5557|5558,MCM2|MCM3|PRIM1|PRIM2,-3.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0007098,centrosome cycle,19_GO:0009987 cellular process,-4.5,22,9,30242,131,42,4,9.5,4.5,23354|55142|79441|115106,HAUS5|HAUS2|HAUS3|HAUS1,-3.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0098727,maintenance of cell number,19_GO:0032502 developmental process,-4.4,21,8.9,30242,134,42,4,9.5,4.5,2146|10629|27097|57721,EZH2|TAF6L|TAF5L|METTL14,-3.4
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko03420,Nucleotide excision repair,,-4.4,46,12,30242,47,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0000724,double-strand break repair via homologous recombination,19_GO:0050896 response to stimulus,-4.4,21,8.7,30242,138,42,4,9.5,4.5,4171|4172|5888|5889,MCM2|MCM3|RAD51|RAD51C,-3.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-73893,DNA Damage Bypass,,-4.4,45,11,30242,48,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0000725,recombinational repair,19_GO:0050896 response to stimulus,-4.4,21,8.7,30242,140,42,4,9.5,4.5,4171|4172|5888|5889,MCM2|MCM3|RAD51|RAD51C,-3.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0031023,microtubule organizing center organization,19_GO:0009987 cellular process,-4.3,20,8.5,30242,144,42,4,9.5,4.5,23354|55142|79441|115106,HAUS5|HAUS2|HAUS3|HAUS1,-3.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-69002,DNA Replication Pre-Initiation,,-4.3,20,8.4,30242,147,42,4,9.5,4.5,4171|4172|5557|5558,MCM2|MCM3|PRIM1|PRIM2,-3.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa03420,Nucleotide excision repair,,-4.3,42,11,30242,52,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3.2
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-453279,Mitotic G1 phase and G1/S transition,,-4.3,19,8.4,30242,148,42,4,9.5,4.5,4171|4172|5557|5558,MCM2|MCM3|PRIM1|PRIM2,-3.2
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-1852241,Organelle biogenesis and maintenance,,-4.3,12,7.2,30242,296,42,5,12,5,7283|23354|55142|79441|115106,TUBG1|HAUS5|HAUS2|HAUS3|HAUS1,-3.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0031122,cytoplasmic microtubule organization,19_GO:0009987 cellular process,-4.2,39,10,30242,56,42,3,7.1,4,7283|27229|114791,TUBG1|TUBGCP4|TUBGCP5,-3.1
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-69481,G2/M Checkpoints,,-4.1,17,7.9,30242,167,42,4,9.5,4.5,4171|4172|5984|11200,MCM2|MCM3|RFC4|CHEK2,-3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,,-4,33,9.7,30242,65,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-6782135,Dual incision in TC-NER,,-4,33,9.6,30242,66,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.9
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0071897,DNA biosynthetic process,19_GO:0008152 metabolic process,-3.9,16,7.4,30242,184,42,4,9.5,4.5,4931|5424|5425|5984,NVL|POLD1|POLD2|RFC4,-2.9
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-9710421,Defective pyroptosis,,-3.8,30,9.1,30242,73,42,3,7.1,4,2146|5557|5558,EZH2|PRIM1|PRIM2,-2.8
MyList_SUB1_MCODE_4,WikiPathways,27,WP5114,Nucleotide excision repair in xeroderma pigmentosum,,-3.8,28,8.9,30242,76,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.8
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0065004,protein-DNA complex assembly,19_GO:0009987 cellular process,-3.8,14,7.1,30242,201,42,4,9.5,4.5,4171|5888|5889|10629,MCM2|RAD51|RAD51C|TAF6L,-2.8
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.8,14,7.1,30242,201,42,4,9.5,4.5,4931|5558|5888|5984,NVL|PRIM2|RAD51|RFC4,-2.8
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),,-3.7,27,8.7,30242,79,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.7
MyList_SUB1_MCODE_4,Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-3.7,27,8.7,30242,79,42,3,7.1,4,1981|6615|9913,EIF4G1|SNAI1|SUPT7L,-2.7
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-3.7,7,5.6,30242,613,42,6,14,5.4,11200|23354|26574|55142|79441|115106,CHEK2|HAUS5|AATF|HAUS2|HAUS3|HAUS1,-2.7
MyList_SUB1_MCODE_4,WikiPathways,27,WP4016,DNA IR-damage and cellular response via ATR,,-3.7,27,8.6,30242,81,42,3,7.1,4,4171|5888|11200,MCM2|RAD51|CHEK2,-2.7
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),,-3.7,26,8.5,30242,84,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.7
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006325,chromatin organization,19_GO:0009987 cellular process,-3.6,8.8,5.9,30242,409,42,5,12,5,2146|4171|6615|10629|93624,EZH2|MCM2|SNAI1|TAF6L|TADA2B,-2.6
MyList_SUB1_MCODE_4,WikiPathways,27,WP2446,Retinoblastoma gene in cancer,,-3.6,25,8.2,30242,88,42,3,7.1,4,4172|5557|5984,MCM3|PRIM1|RFC4,-2.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-73884,Base Excision Repair,,-3.5,23,8.1,30242,92,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0023052 signaling,-3.5,23,8,30242,93,42,3,7.1,4,4839|6615|11200,NOP2|SNAI1|CHEK2,-2.6
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-3.5,23,7.9,30242,95,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0090068,positive regulation of cell cycle process,19_GO:0048518 positive regulation of biological process,-3.5,12,6.4,30242,236,42,4,9.5,4.5,1981|2146|5889|11200,EIF4G1|EZH2|RAD51C|CHEK2,-2.5
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0071824,protein-DNA complex subunit organization,19_GO:0009987 cellular process,-3.5,12,6.4,30242,241,42,4,9.5,4.5,4171|5888|5889|10629,MCM2|RAD51|RAD51C|TAF6L,-2.5
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-9645723,Diseases of programmed cell death,,-3.4,21,7.6,30242,103,42,3,7.1,4,2146|5557|5558,EZH2|PRIM1|PRIM2,-2.4
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko03008,Ribosome biogenesis in eukaryotes,,-3.4,21,7.5,30242,104,42,3,7.1,4,4931|29889|51068,NVL|GNL2|NMD3,-2.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.4,7.8,5.5,30242,460,42,5,12,5,1981|2146|5889|11200|26574,EIF4G1|EZH2|RAD51C|CHEK2|AATF,-2.4
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa05166,HTLV-I infection,,-3.4,11,6.1,30242,256,42,4,9.5,4.5,2224|5424|5425|11200,FDPS|POLD1|POLD2|CHEK2,-2.4
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko05166,HTLV-I infection,,-3.4,11,6.1,30242,256,42,4,9.5,4.5,2224|5424|5425|11200,FDPS|POLD1|POLD2|CHEK2,-2.4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-3.3,19,7.3,30242,111,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-5696398,Nucleotide Excision Repair,,-3.3,19,7.3,30242,111,42,3,7.1,4,5424|5425|5984,POLD1|POLD2|RFC4,-2.4
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-3.3,19,7.2,30242,112,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-3.3,19,7.1,30242,115,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-3.3,19,7.1,30242,115,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.3
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa03008,Ribosome biogenesis in eukaryotes,,-3.2,18,7.1,30242,117,42,3,7.1,4,4931|29889|51068,NVL|GNL2|NMD3,-2.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-3.2,18,7,30242,119,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.3
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-3.2,18,7,30242,119,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2.3
MyList_SUB1_MCODE_4,WikiPathways,27,WP179,Cell cycle,,-3.2,18,6.9,30242,122,42,3,7.1,4,4171|4172|11200,MCM2|MCM3|CHEK2,-2.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,ko04110,Cell cycle,,-3.2,17,6.8,30242,124,42,3,7.1,4,4171|4172|11200,MCM2|MCM3|CHEK2,-2.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0071103,DNA conformation change,19_GO:0009987 cellular process,-3.2,9.9,5.7,30242,290,42,4,9.5,4.5,4171|4172|5888|5984,MCM2|MCM3|RAD51|RFC4,-2.2
MyList_SUB1_MCODE_4,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-3.1,9.8,5.7,30242,293,42,4,9.5,4.5,4171|4172|5984|11200,MCM2|MCM3|RFC4|CHEK2,-2.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0051258,protein polymerization,19_GO:0009987 cellular process,-3.1,9.7,5.6,30242,298,42,4,9.5,4.5,7283|27229|55142|114791,TUBG1|TUBGCP4|HAUS2|TUBGCP5,-2.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1901990,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-3.1,9.6,5.6,30242,299,42,4,9.5,4.5,1981|2146|5889|11200,EIF4G1|EZH2|RAD51C|CHEK2,-2.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0019827,stem cell population maintenance,19_GO:0032502 developmental process,-3.1,16,6.6,30242,131,42,3,7.1,4,10629|27097|57721,TAF6L|TAF5L|METTL14,-2.2
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa04110,Cell cycle,,-3.1,16,6.6,30242,132,42,3,7.1,4,4171|4172|11200,MCM2|MCM3|CHEK2,-2.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006310,DNA recombination,19_GO:0008152 metabolic process,-3.1,9.4,5.5,30242,306,42,4,9.5,4.5,4171|4172|5888|5889,MCM2|MCM3|RAD51|RAD51C,-2.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,19_GO:0048518 positive regulation of biological process,-3,9.2,5.4,30242,313,42,4,9.5,4.5,1981|2146|5889|11200,EIF4G1|EZH2|RAD51C|CHEK2,-2.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:2000045,regulation of G1/S transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3,15,6.3,30242,142,42,3,7.1,4,1981|2146|11200,EIF4G1|EZH2|CHEK2,-2.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-2.9,15,6.2,30242,148,42,3,7.1,4,1981|6173|6218,EIF4G1|RPL36A|RPS17,-2
